dateTime,usagekW,generationkW
2022-03-13 04:00:00,1.056226111,-0.007139444
2022-03-13 03:00:00,1.024280000,-0.006927500
2022-03-13 01:00:00,1.166878333,-0.007060000
2022-03-13 00:00:00,1.245954722,-0.009648056
2022-03-12 23:00:00,1.151127222,-0.009805278
2022-03-12 22:00:00,1.095699167,-0.009766667
2022-03-12 21:00:00,1.253683333,-0.009830278
2022-03-12 20:00:00,1.373045278,-0.009846111
2022-03-12 19:00:00,1.585227500,-0.009840278
2022-03-12 18:00:00,2.101965833,0.061280000
2022-03-12 17:00:00,1.249816667,1.167685556
2022-03-12 16:00:00,0.917040833,3.773322778
2022-03-12 15:00:00,0.904488611,5.555477778
2022-03-12 14:00:00,1.148638611,6.642272222
2022-03-12 13:00:00,0.787499167,7.081526111
2022-03-12 12:00:00,0.830986667,6.946412222
2022-03-12 11:00:00,1.302625833,6.298751111
2022-03-12 10:00:00,1.351471667,5.275275000
2022-03-12 09:00:00,1.992364722,3.752974167
2022-03-12 08:00:00,1.795631667,1.756704167
2022-03-12 07:00:00,1.720619167,0.212952222
2022-03-12 06:00:00,1.500729167,-0.006474722
2022-03-12 05:00:00,1.473474444,-0.006970556
2022-03-12 04:00:00,1.099116944,-0.006820000
2022-03-12 03:00:00,1.067248333,-0.006960833
2022-03-12 02:00:00,1.029478889,-0.006814167
2022-03-12 01:00:00,1.240621389,-0.006969444
2022-03-12 00:00:00,1.490226389,-0.006943889
2022-03-11 23:00:00,1.379057222,-0.007189444
2022-03-11 22:00:00,1.314850278,-0.009905556
2022-03-11 21:00:00,1.627856111,-0.009738333
2022-03-11 20:00:00,2.837216389,-0.009766667
2022-03-11 19:00:00,2.573919444,-0.009763611
2022-03-11 18:00:00,1.880591667,0.077901389
2022-03-11 17:00:00,1.826777500,1.116090833
2022-03-11 16:00:00,1.555715000,1.618287778
2022-03-11 15:00:00,2.417944444,1.514718611
2022-03-11 14:00:00,2.052906944,1.668380000
2022-03-11 13:00:00,1.331787500,1.803292778
2022-03-11 12:00:00,2.693590833,1.708683056
2022-03-11 11:00:00,1.221490833,1.294283056
2022-03-11 10:00:00,2.652119722,0.648513889
2022-03-11 09:00:00,2.363453056,1.180952222
2022-03-11 08:00:00,1.841433333,0.657824167
2022-03-11 07:00:00,2.402104444,0.137360278
2022-03-11 06:00:00,1.020071944,-0.009568333
2022-03-11 05:00:00,0.570175556,-0.009648889
2022-03-11 04:00:00,0.575309722,-0.009627778
2022-03-11 03:00:00,0.582309444,-0.009628333
2022-03-11 02:00:00,0.643075556,-0.009638611
2022-03-11 01:00:00,0.786276944,-0.009340556
2022-03-11 00:00:00,1.034651944,-0.009676389
2022-03-10 23:00:00,0.913603889,-0.009312778
2022-03-10 22:00:00,0.866935278,-0.009730833
2022-03-10 21:00:00,0.900853611,-0.009845278
2022-03-10 20:00:00,1.164638611,-0.009859722
2022-03-10 19:00:00,1.514364167,-0.009842778
2022-03-10 18:00:00,1.502872778,0.056117222
2022-03-10 17:00:00,1.142307222,1.008015278
2022-03-10 16:00:00,1.086134167,3.335285833
2022-03-10 15:00:00,0.764601111,5.075708333
2022-03-10 14:00:00,0.829003333,6.110850000
2022-03-10 13:00:00,1.194331944,6.579104444
2022-03-10 12:00:00,1.651196944,6.521976111
2022-03-10 11:00:00,3.142732500,5.885715556
2022-03-10 10:00:00,2.984784722,4.865872222
2022-03-10 09:00:00,2.044286389,3.365876667
2022-03-10 08:00:00,2.092996111,1.647597500
2022-03-10 07:00:00,3.073571111,0.265163611
2022-03-10 06:00:00,1.966397500,-0.006033611
2022-03-10 05:00:00,0.889240833,-0.007081944
2022-03-10 04:00:00,0.964749167,-0.006929722
2022-03-10 03:00:00,0.855212500,-0.007061667
2022-03-10 02:00:00,0.845213333,-0.006893889
2022-03-10 01:00:00,1.017921667,-0.007046667
2022-03-10 00:00:00,1.239291944,-0.006889444
2022-03-09 23:00:00,0.923502222,-0.007034444
2022-03-09 22:00:00,0.830834722,-0.006897778
2022-03-09 21:00:00,0.976258056,-0.007457778
2022-03-09 20:00:00,1.875863333,-0.009765000
2022-03-09 19:00:00,2.006495278,-0.009783333
2022-03-09 18:00:00,2.402603889,0.054361389
2022-03-09 17:00:00,2.867511389,1.025185556
2022-03-09 16:00:00,1.165902222,3.471846389
2022-03-09 15:00:00,1.184616944,3.901180000
2022-03-09 14:00:00,1.135211667,5.829272778
2022-03-09 13:00:00,0.984190556,6.861740556
2022-03-09 12:00:00,1.599976667,6.681677778
2022-03-09 11:00:00,1.536099167,5.855493333
2022-03-09 10:00:00,1.342522222,4.473208611
2022-03-09 09:00:00,1.682952778,3.442029722
2022-03-09 08:00:00,2.557058056,1.619718056
2022-03-09 07:00:00,2.230829444,0.425608889
2022-03-09 06:00:00,1.160621389,-0.008895833
2022-03-09 05:00:00,0.860929167,-0.007059722
